country,year,proven_reserves,energy_source,proven_reserves_unit
Chile,2014.0,6.0,Gas,Bcm
Mexico,2014.0,432.9645441965053,Gas,Bcm
United States of America,2014.0,10434.0,Gas,Bcm
Denmark,2014.0,88.0,Gas,Bcm
Germany,2014.0,51.0,Gas,Bcm
Italy,2014.0,54.0,Gas,Bcm
Netherlands,2014.0,799.0,Gas,Bcm
Norway,2014.0,2547.0,Gas,Bcm
Poland,2014.0,63.0,Gas,Bcm
United Kingdom,2014.0,407.0,Gas,Bcm
Australia,2014.0,3215.0,Gas,Bcm
Japan,2014.0,32.0,Gas,Bcm
New Zealand,2014.0,64.0,Gas,Bcm
China,2014.0,2557.0,Gas,Bcm
India,2014.0,1199.0,Gas,Bcm
Bangladesh,2014.0,412.0,Gas,Bcm
Brunei Darussalam,2014.0,263.0,Gas,Bcm
Indonesia,2014.0,2773.0,Gas,Bcm
Malaysia,2014.0,2849.0,Gas,Bcm
Burma,2014.0,290.0,Gas,Bcm
Pakistan,2014.0,427.0,Gas,Bcm
Thailand,2014.0,220.0,Gas,Bcm
Viet Nam,2014.0,211.0,Gas,Bcm
Argentina,2014.0,332.0,Gas,Bcm
Bolivia,2014.0,300.0,Gas,Bcm
Brazil,2014.0,471.0,Gas,Bcm
Colombia,2014.0,135.0,Gas,Bcm
Ecuador,2014.0,11.0,Gas,Bcm
Peru,2014.0,414.0,Gas,Bcm
Trinidad and Tobago,2014.0,325.0,Gas,Bcm
Venezuela,2014.0,5617.0,Gas,Bcm
Iran,2014.0,34020.0,Gas,Bcm
Iraq,2014.0,3158.0,Gas,Bcm
Kuwait,2014.0,1784.0,Gas,Bcm
Oman,2014.0,705.0,Gas,Bcm
Qatar,2014.0,24531.0,Gas,Bcm
Saudi Arabia,2014.0,8488.870008496177,Gas,Bcm
United Arab Emirates,2014.0,6091.0,Gas,Bcm
Algeria,2014.0,4504.0,Gas,Bcm
Angola,2014.0,308.1,Gas,Bcm
Cameroon,2014.0,154.0,Gas,Bcm
Congo,2014.0,285.0,Gas,Bcm
Egypt,2014.0,2186.0,Gas,Bcm
Equatorial Guinea,2014.0,60.1,Gas,Bcm
Gabon,2014.0,25.5,Gas,Bcm
Libya,2014.0,1504.8994619088076,Gas,Bcm
Mozambique,2014.0,2840.0000000000005,Gas,Bcm
Nigeria,2014.0,5323.98753894081,Gas,Bcm
Russian Federation & USSR,2014.0,49896.0,Gas,Bcm
Azerbaijan,2014.0,665.0,Gas,Bcm
Kazakhstan,2014.0,1389.0,Gas,Bcm
Turkmenistan,2014.0,13950.0,Gas,Bcm
Ukraine,2014.0,405.0,Gas,Bcm
Uzbekistan,2014.0,867.0,Gas,Bcm
Bulgaria,2014.0,5.0,Gas,Bcm
Romania,2014.0,109.0,Gas,Bcm
Canada,2015.0,2118.0,Gas,Bcm
Chile,2015.0,6.0,Gas,Bcm
Mexico,2015.0,358.2363929777625,Gas,Bcm
United States of America,2015.0,8709.0,Gas,Bcm
Denmark,2015.0,80.0,Gas,Bcm
Germany,2015.0,46.0,Gas,Bcm
Italy,2015.0,49.0,Gas,Bcm
Netherlands,2015.0,825.0,Gas,Bcm
Norway,2015.0,2461.0,Gas,Bcm
Poland,2015.0,61.0,Gas,Bcm
United Kingdom,2015.0,333.0,Gas,Bcm
Australia,2015.0,3205.0,Gas,Bcm
Japan,2015.0,30.0,Gas,Bcm
New Zealand,2015.0,56.0,Gas,Bcm
China,2015.0,2791.0,Gas,Bcm
India,2015.0,1252.0,Gas,Bcm
Bangladesh,2015.0,385.0,Gas,Bcm
Brunei Darussalam,2015.0,258.0,Gas,Bcm
Indonesia,2015.0,2865.0,Gas,Bcm
Malaysia,2015.0,2842.0,Gas,Bcm
Burma,2015.0,282.0,Gas,Bcm
Pakistan,2015.0,395.0,Gas,Bcm
Thailand,2015.0,207.0,Gas,Bcm
Viet Nam,2015.0,207.0,Gas,Bcm
Argentina,2015.0,350.0,Gas,Bcm
Bolivia,2015.0,305.0,Gas,Bcm
Brazil,2015.0,429.0,Gas,Bcm
Colombia,2015.0,123.0,Gas,Bcm
Ecuador,2015.0,11.0,Gas,Bcm
Peru,2015.0,399.0,Gas,Bcm
Trinidad and Tobago,2015.0,300.0,Gas,Bcm
Venezuela,2015.0,5701.5,Gas,Bcm
Iran,2015.0,33500.0,Gas,Bcm
Iraq,2015.0,3158.0,Gas,Bcm
Kuwait,2015.0,1784.0,Gas,Bcm
Oman,2015.0,705.0,Gas,Bcm
Qatar,2015.0,24299.0,Gas,Bcm
Saudi Arabia,2015.0,8588.246955536675,Gas,Bcm
United Arab Emirates,2015.0,6091.0,Gas,Bcm
Algeria,2015.0,4504.0,Gas,Bcm
Angola,2015.0,316.025267,Gas,Bcm
Cameroon,2015.0,154.0,Gas,Bcm
Congo,2015.0,285.0,Gas,Bcm
Egypt,2015.0,2086.0,Gas,Bcm
Equatorial Guinea,2015.0,54.4,Gas,Bcm
Gabon,2015.0,24.9,Gas,Bcm
Libya,2015.0,1504.8994619088076,Gas,Bcm
Mozambique,2015.0,2840.0000000000005,Gas,Bcm
Nigeria,2015.0,5284.277858963464,Gas,Bcm
Russian Federation & USSR,2015.0,50205.0,Gas,Bcm
Azerbaijan,2015.0,665.0,Gas,Bcm
Kazakhstan,2015.0,1830.0,Gas,Bcm
Turkmenistan,2015.0,13950.0,Gas,Bcm
Ukraine,2015.0,392.0,Gas,Bcm
Uzbekistan,2015.0,867.0,Gas,Bcm
Bulgaria,2015.0,4.0,Gas,Bcm
Romania,2015.0,103.0,Gas,Bcm
Canada,2016.0,2095.0,Gas,Bcm
Chile,2016.0,5.0,Gas,Bcm
Mexico,2016.0,294.5518109046467,Gas,Bcm
United States of America,2016.0,9119.0,Gas,Bcm
Denmark,2016.0,77.0,Gas,Bcm
Germany,2016.0,42.0,Gas,Bcm
Italy,2016.0,38.0,Gas,Bcm
Netherlands,2016.0,740.0,Gas,Bcm
Norway,2016.0,2388.0,Gas,Bcm
Poland,2016.0,58.0,Gas,Bcm
United Kingdom,2016.0,288.0,Gas,Bcm
Australia,2016.0,3193.0,Gas,Bcm
Japan,2016.0,29.0,Gas,Bcm
New Zealand,2016.0,50.0,Gas,Bcm
China,2016.0,2838.0,Gas,Bcm
India,2016.0,1227.0,Gas,Bcm
Bangladesh,2016.0,365.0,Gas,Bcm
Brunei Darussalam,2016.0,252.0,Gas,Bcm
Indonesia,2016.0,2841.0,Gas,Bcm
Malaysia,2016.0,2484.0,Gas,Bcm
Burma,2016.0,273.0,Gas,Bcm
Pakistan,2016.0,379.0,Gas,Bcm
Thailand,2016.0,193.0,Gas,Bcm
Viet Nam,2016.0,203.0,Gas,Bcm
Argentina,2016.0,337.0,Gas,Bcm
Bolivia,2016.0,310.0,Gas,Bcm
Brazil,2016.0,378.0,Gas,Bcm
Colombia,2016.0,114.0,Gas,Bcm
Ecuador,2016.0,11.0,Gas,Bcm
Peru,2016.0,456.0,Gas,Bcm
Trinidad and Tobago,2016.0,281.0,Gas,Bcm
Venezuela,2016.0,5739.703,Gas,Bcm
Iran,2016.0,33721.249,Gas,Bcm
Iraq,2016.0,3819.9,Gas,Bcm
Kuwait,2016.0,1784.0,Gas,Bcm
Oman,2016.0,705.0,Gas,Bcm
Qatar,2016.0,24072.0,Gas,Bcm
Saudi Arabia,2016.0,8619.342962333616,Gas,Bcm
United Arab Emirates,2016.0,6091.0,Gas,Bcm
Algeria,2016.0,4504.0,Gas,Bcm
Angola,2016.0,439.50615989999994,Gas,Bcm
Cameroon,2016.0,173.0,Gas,Bcm
Congo,2016.0,285.0,Gas,Bcm
Egypt,2016.0,2221.0,Gas,Bcm
Equatorial Guinea,2016.0,47.0,Gas,Bcm
Gabon,2016.0,25.5,Gas,Bcm
Libya,2016.0,1504.8994619088076,Gas,Bcm
Mozambique,2016.0,2840.0000000000005,Gas,Bcm
Nigeria,2016.0,5475.204296659579,Gas,Bcm
Russian Federation & USSR,2016.0,50617.0,Gas,Bcm
Azerbaijan,2016.0,665.0,Gas,Bcm
Kazakhstan,2016.0,1830.0,Gas,Bcm
Turkmenistan,2016.0,13950.0,Gas,Bcm
Ukraine,2016.0,380.0,Gas,Bcm
Uzbekistan,2016.0,867.0,Gas,Bcm
Bulgaria,2016.0,4.0,Gas,Bcm
Romania,2016.0,99.0,Gas,Bcm
Canada,2017.0,1980.0,Gas,Bcm
Chile,2017.0,5.0,Gas,Bcm
Mexico,2017.0,283.79141019865114,Gas,Bcm
United States of America,2017.0,12408.0,Gas,Bcm
Denmark,2017.0,72.0,Gas,Bcm
Germany,2017.0,37.0,Gas,Bcm
Italy,2017.0,45.0,Gas,Bcm
Netherlands,2017.0,695.0,Gas,Bcm
Norway,2017.0,2334.0,Gas,Bcm
Poland,2017.0,56.0,Gas,Bcm
United Kingdom,2017.0,263.0,Gas,Bcm
Australia,2017.0,3193.0,Gas,Bcm
Japan,2017.0,28.0,Gas,Bcm
New Zealand,2017.0,51.0,Gas,Bcm
China,2017.0,2786.0,Gas,Bcm
India,2017.0,1284.0,Gas,Bcm
Bangladesh,2017.0,337.0,Gas,Bcm
Brunei Darussalam,2017.0,240.0,Gas,Bcm
Indonesia,2017.0,2745.0,Gas,Bcm
Malaysia,2017.0,2346.0,Gas,Bcm
Burma,2017.0,265.0,Gas,Bcm
Pakistan,2017.0,501.0,Gas,Bcm
Thailand,2017.0,181.0,Gas,Bcm
Viet Nam,2017.0,199.0,Gas,Bcm
Argentina,2017.0,355.0,Gas,Bcm
Bolivia,2017.0,303.0,Gas,Bcm
Brazil,2017.0,370.0,Gas,Bcm
Colombia,2017.0,110.0,Gas,Bcm
Ecuador,2017.0,11.0,Gas,Bcm
Peru,2017.0,365.0,Gas,Bcm
Trinidad and Tobago,2017.0,298.0,Gas,Bcm
Venezuela,2017.0,5706.6,Gas,Bcm
Iran,2017.0,33810.0,Gas,Bcm
Iraq,2017.0,3744.12,Gas,Bcm
Kuwait,2017.0,1784.0,Gas,Bcm
Oman,2017.0,705.0,Gas,Bcm
Qatar,2017.0,23861.0,Gas,Bcm
Saudi Arabia,2017.0,8714.5888,Gas,Bcm
United Arab Emirates,2017.0,6091.0,Gas,Bcm
Algeria,2017.0,4504.0,Gas,Bcm
Angola,2017.0,422.288924634767,Gas,Bcm
Cameroon,2017.0,172.0,Gas,Bcm
Congo,2017.0,284.9310000000002,Gas,Bcm
Egypt,2017.0,2221.0,Gas,Bcm
Equatorial Guinea,2017.0,42.0,Gas,Bcm
Gabon,2017.0,25.5,Gas,Bcm
Libya,2017.0,1504.8994619088076,Gas,Bcm
Mozambique,2017.0,2840.0000000000005,Gas,Bcm
Nigeria,2017.0,5626.87,Gas,Bcm
Russian Federation & USSR,2017.0,50508.0,Gas,Bcm
Azerbaijan,2017.0,1074.0,Gas,Bcm
Kazakhstan,2017.0,1830.0,Gas,Bcm
Turkmenistan,2017.0,13950.0,Gas,Bcm
Ukraine,2017.0,384.0,Gas,Bcm
Uzbekistan,2017.0,867.0,Gas,Bcm
Bulgaria,2017.0,4.0,Gas,Bcm
Romania,2017.0,92.0,Gas,Bcm
Canada,2018.0,2094.0,Gas,Bcm
Chile,2018.0,4.0,Gas,Bcm
Mexico,2018.0,273.3708116202134,Gas,Bcm
United States of America,2018.0,13437.0,Gas,Bcm
Denmark,2018.0,69.0,Gas,Bcm
Germany,2018.0,30.0,Gas,Bcm
Italy,2018.0,48.0,Gas,Bcm
Netherlands,2018.0,196.0,Gas,Bcm
Norway,2018.0,2226.0,Gas,Bcm
Poland,2018.0,73.0,Gas,Bcm
United Kingdom,2018.0,276.0,Gas,Bcm
Australia,2018.0,3193.0,Gas,Bcm
Japan,2018.0,27.0,Gas,Bcm
New Zealand,2018.0,53.0,Gas,Bcm
China,2018.0,2779.0,Gas,Bcm
India,2018.0,1340.0,Gas,Bcm
Bangladesh,2018.0,325.0,Gas,Bcm
Brunei Darussalam,2018.0,246.0,Gas,Bcm
Indonesia,2018.0,1408.0,Gas,Bcm
Malaysia,2018.0,2251.0,Gas,Bcm
Burma,2018.0,256.0,Gas,Bcm
Pakistan,2018.0,472.0,Gas,Bcm
Thailand,2018.0,171.0,Gas,Bcm
Viet Nam,2018.0,195.0,Gas,Bcm
Argentina,2018.0,372.0,Gas,Bcm
Bolivia,2018.0,201.0,Gas,Bcm
Brazil,2018.0,368.0,Gas,Bcm
Colombia,2018.0,107.0,Gas,Bcm
Ecuador,2018.0,11.0,Gas,Bcm
Peru,2018.0,300.0,Gas,Bcm
Trinidad and Tobago,2018.0,298.0,Gas,Bcm
Venezuela,2018.0,5673.817,Gas,Bcm
Iran,2018.0,33330.0,Gas,Bcm
Iraq,2018.0,3729.35,Gas,Bcm
Kuwait,2018.0,1784.0,Gas,Bcm
Oman,2018.0,677.0,Gas,Bcm
Qatar,2018.0,23846.0,Gas,Bcm
Saudi Arabia,2018.0,8260.199999999999,Gas,Bcm
United Arab Emirates,2018.0,6091.0,Gas,Bcm
Algeria,2018.0,4504.0,Gas,Bcm
Angola,2018.0,382.63861665145555,Gas,Bcm
Cameroon,2018.0,171.0,Gas,Bcm
Congo,2018.0,284.9310000000002,Gas,Bcm
Egypt,2018.0,2221.0,Gas,Bcm
Equatorial Guinea,2018.0,42.0,Gas,Bcm
Gabon,2018.0,25.981099999999998,Gas,Bcm
Libya,2018.0,1504.8994619088076,Gas,Bcm
Mozambique,2018.0,2840.0000000000005,Gas,Bcm
Nigeria,2018.0,5674.9973599328905,Gas,Bcm
Russian Federation & USSR,2018.0,49571.0,Gas,Bcm
Azerbaijan,2018.0,1435.0,Gas,Bcm
Kazakhstan,2018.0,1830.0,Gas,Bcm
Turkmenistan,2018.0,13950.0,Gas,Bcm
Ukraine,2018.0,358.0,Gas,Bcm
Uzbekistan,2018.0,867.0,Gas,Bcm
Bulgaria,2018.0,4.0,Gas,Bcm
Romania,2018.0,87.0,Gas,Bcm
Canada,2019.0,2471.0,Gas,Bcm
Chile,2019.0,8.0,Gas,Bcm
Mexico,2019.0,262.95021304177556,Gas,Bcm
United States of America,2019.0,13171.0,Gas,Bcm
Denmark,2019.0,77.0,Gas,Bcm
Germany,2019.0,25.0,Gas,Bcm
Italy,2019.0,46.0,Gas,Bcm
Netherlands,2019.0,133.0,Gas,Bcm
Norway,2019.0,2165.0,Gas,Bcm
Poland,2019.0,85.0,Gas,Bcm
United Kingdom,2019.0,260.0,Gas,Bcm
Australia,2019.0,2846.0,Gas,Bcm
Japan,2019.0,26.0,Gas,Bcm
New Zealand,2019.0,53.0,Gas,Bcm
China,2019.0,2834.0,Gas,Bcm
India,2019.0,1381.0,Gas,Bcm
Bangladesh,2019.0,300.0,Gas,Bcm
Brunei Darussalam,2019.0,240.0,Gas,Bcm
Indonesia,2019.0,1233.0,Gas,Bcm
Malaysia,2019.0,2240.0,Gas,Bcm
Burma,2019.0,248.0,Gas,Bcm
Pakistan,2019.0,454.0,Gas,Bcm
Thailand,2019.0,138.0,Gas,Bcm
Viet Nam,2019.0,190.0,Gas,Bcm
Argentina,2019.0,400.0,Gas,Bcm
Bolivia,2019.0,200.0,Gas,Bcm
Brazil,2019.0,365.0,Gas,Bcm
Colombia,2019.0,90.0,Gas,Bcm
Ecuador,2019.0,11.0,Gas,Bcm
Peru,2019.0,287.0,Gas,Bcm
Trinidad and Tobago,2019.0,302.0,Gas,Bcm
Venezuela,2019.0,5673.817,Gas,Bcm
Iran,2019.0,33899.0,Gas,Bcm
Iraq,2019.0,3714.2378,Gas,Bcm
Kuwait,2019.0,1784.0,Gas,Bcm
Oman,2019.0,674.0,Gas,Bcm
Qatar,2019.0,23831.0,Gas,Bcm
Saudi Arabia,2019.0,8366.099999999999,Gas,Bcm
United Arab Emirates,2019.0,7725.9,Gas,Bcm
Algeria,2019.0,4504.0,Gas,Bcm
Angola,2019.0,343.35821665145556,Gas,Bcm
Cameroon,2019.0,170.0,Gas,Bcm
Congo,2019.0,284.3,Gas,Bcm
Egypt,2019.0,2209.0,Gas,Bcm
Equatorial Guinea,2019.0,39.0002,Gas,Bcm
Gabon,2019.0,25.981099999999998,Gas,Bcm
Libya,2019.0,1504.8994619088076,Gas,Bcm
Mozambique,2019.0,2840.0000000000005,Gas,Bcm
Nigeria,2019.0,5761.031,Gas,Bcm
Russian Federation & USSR,2019.0,49084.0,Gas,Bcm
Azerbaijan,2019.0,1917.0,Gas,Bcm
Kazakhstan,2019.0,1830.0,Gas,Bcm
Turkmenistan,2019.0,13950.0,Gas,Bcm
Ukraine,2019.0,349.0,Gas,Bcm
Uzbekistan,2019.0,867.0,Gas,Bcm
Bulgaria,2019.0,4.0,Gas,Bcm
Romania,2019.0,81.0,Gas,Bcm
Canada,2020.0,2471.7,Gas,Bcm
Chile,2020.0,8.0,Gas,Bcm
Mexico,2020.0,282.63041959616214,Gas,Bcm
United States of America,2020.0,13171.0,Gas,Bcm
Denmark,2020.0,74.0,Gas,Bcm
Germany,2020.0,22.0,Gas,Bcm
Italy,2020.0,44.0,Gas,Bcm
Netherlands,2020.0,92.0,Gas,Bcm
Norway,2020.0,2095.0,Gas,Bcm
Poland,2020.0,85.0,Gas,Bcm
United Kingdom,2020.0,221.0,Gas,Bcm
Australia,2020.0,2844.0,Gas,Bcm
Japan,2020.0,24.0,Gas,Bcm
New Zealand,2020.0,54.0,Gas,Bcm
China,2020.0,2922.0,Gas,Bcm
India,2020.0,1372.0,Gas,Bcm
Bangladesh,2020.0,284.0,Gas,Bcm
Brunei Darussalam,2020.0,233.0,Gas,Bcm
Indonesia,2020.0,1118.0,Gas,Bcm
Malaysia,2020.0,2130.0,Gas,Bcm
Burma,2020.0,240.0,Gas,Bcm
Pakistan,2020.0,461.0,Gas,Bcm
Thailand,2020.0,112.0,Gas,Bcm
Viet Nam,2020.0,186.0,Gas,Bcm
Argentina,2020.0,376.0,Gas,Bcm
Bolivia,2020.0,192.0,Gas,Bcm
Brazil,2020.0,338.0,Gas,Bcm
Colombia,2020.0,83.0,Gas,Bcm
Ecuador,2020.0,10.0,Gas,Bcm
Peru,2020.0,274.0,Gas,Bcm
Trinidad and Tobago,2020.0,289.0,Gas,Bcm
Venezuela,2020.0,5589.563,Gas,Bcm
Iran,2020.0,33988.0,Gas,Bcm
Iraq,2020.0,3714.2378,Gas,Bcm
Kuwait,2020.0,1784.0,Gas,Bcm
Oman,2020.0,673.0,Gas,Bcm
Qatar,2020.0,23831.0,Gas,Bcm
Saudi Arabia,2020.0,8436.699999999999,Gas,Bcm
United Arab Emirates,2020.0,7730.0,Gas,Bcm
Algeria,2020.0,4504.0,Gas,Bcm
Angola,2020.0,300.865726,Gas,Bcm
Cameroon,2020.0,179.0,Gas,Bcm
Congo,2020.0,283.73100000000017,Gas,Bcm
Egypt,2020.0,2209.0,Gas,Bcm
Equatorial Guinea,2020.0,39.0002,Gas,Bcm
Gabon,2020.0,25.981099999999998,Gas,Bcm
Libya,2020.0,1504.8994619088076,Gas,Bcm
Mozambique,2020.0,2840.0000000000005,Gas,Bcm
Nigeria,2020.0,5749.89875418321,Gas,Bcm
Russian Federation & USSR,2020.0,47759.0,Gas,Bcm
Azerbaijan,2020.0,1917.0,Gas,Bcm
Kazakhstan,2020.0,1830.0,Gas,Bcm
Turkmenistan,2020.0,13950.0,Gas,Bcm
Ukraine,2020.0,338.0,Gas,Bcm
Uzbekistan,2020.0,867.0,Gas,Bcm
Bulgaria,2020.0,4.0,Gas,Bcm
Romania,2020.0,77.0,Gas,Bcm
Canada,2021.0,2615.0,Gas,Bcm
Chile,2021.0,10.0,Gas,Bcm
Mexico,2021.0,305.2838947666791,Gas,Bcm
United States of America,2021.0,16674.0,Gas,Bcm
Denmark,2021.0,73.0,Gas,Bcm
Germany,2021.0,20.0,Gas,Bcm
Italy,2021.0,40.0,Gas,Bcm
Netherlands,2021.0,93.0,Gas,Bcm
Norway,2021.0,2072.0,Gas,Bcm
Poland,2021.0,84.0,Gas,Bcm
United Kingdom,2021.0,212.0,Gas,Bcm
Australia,2021.0,2844.0,Gas,Bcm
Japan,2021.0,23.0,Gas,Bcm
New Zealand,2021.0,50.0,Gas,Bcm
China,2021.0,2892.0,Gas,Bcm
India,2021.0,1372.0,Gas,Bcm
Bangladesh,2021.0,263.0,Gas,Bcm
Brunei Darussalam,2021.0,228.0,Gas,Bcm
Indonesia,2021.0,1028.0,Gas,Bcm
Malaysia,2021.0,2095.0,Gas,Bcm
Burma,2021.0,232.0,Gas,Bcm
Pakistan,2021.0,487.0,Gas,Bcm
Thailand,2021.0,97.0,Gas,Bcm
Viet Nam,2021.0,182.0,Gas,Bcm
Argentina,2021.0,392.0,Gas,Bcm
Bolivia,2021.0,183.0,Gas,Bcm
Brazil,2021.0,379.0,Gas,Bcm
Colombia,2021.0,90.0,Gas,Bcm
Ecuador,2021.0,9.0,Gas,Bcm
Peru,2021.0,262.0,Gas,Bcm
Trinidad and Tobago,2021.0,284.0,Gas,Bcm
Venezuela,2021.0,5541.0,Gas,Bcm
Iran,2021.0,33988.0,Gas,Bcm
Iraq,2021.0,3714.2378,Gas,Bcm
Kuwait,2021.0,1784.0,Gas,Bcm
Oman,2021.0,673.0,Gas,Bcm
Qatar,2021.0,23831.0,Gas,Bcm
Saudi Arabia,2021.0,8507.3,Gas,Bcm
United Arab Emirates,2021.0,8200.0,Gas,Bcm
Algeria,2021.0,4504.0,Gas,Bcm
Angola,2021.0,300.9555191704809,Gas,Bcm
Cameroon,2021.0,176.0,Gas,Bcm
Congo,2021.0,283.73100000000017,Gas,Bcm
Egypt,2021.0,2209.0,Gas,Bcm
Equatorial Guinea,2021.0,39.0002,Gas,Bcm
Gabon,2021.0,25.981099999999998,Gas,Bcm
Libya,2021.0,1504.8994619088076,Gas,Bcm
Mozambique,2021.0,2840.0000000000005,Gas,Bcm
Nigeria,2021.0,5848.4,Gas,Bcm
Russian Federation & USSR,2021.0,47759.0,Gas,Bcm
Azerbaijan,2021.0,1917.0,Gas,Bcm
Kazakhstan,2021.0,1830.0,Gas,Bcm
Turkmenistan,2021.0,13950.0,Gas,Bcm
Ukraine,2021.0,266.0,Gas,Bcm
Uzbekistan,2021.0,867.0,Gas,Bcm
Bulgaria,2021.0,4.0,Gas,Bcm
Romania,2021.0,74.0,Gas,Bcm
Canada,2022.0,2802.1,Gas,Bcm
Chile,2022.0,10.0,Gas,Bcm
Mexico,2022.0,312.0714947666791,Gas,Bcm
United States of America,2022.0,16674.0,Gas,Bcm
Denmark,2022.0,77.0,Gas,Bcm
Germany,2022.0,20.0,Gas,Bcm
Italy,2022.0,37.0,Gas,Bcm
Netherlands,2022.0,72.0,Gas,Bcm
Norway,2022.0,1959.0,Gas,Bcm
Poland,2022.0,89.0,Gas,Bcm
United Kingdom,2022.0,188.0,Gas,Bcm
Australia,2022.0,2844.0,Gas,Bcm
Japan,2022.0,23.0,Gas,Bcm
New Zealand,2022.0,42.0,Gas,Bcm
China,2022.0,2887.0,Gas,Bcm
India,2022.0,1139.0,Gas,Bcm
Bangladesh,2022.0,243.0,Gas,Bcm
Brunei Darussalam,2022.0,222.0,Gas,Bcm
Indonesia,2022.0,902.0,Gas,Bcm
Malaysia,2022.0,2056.0,Gas,Bcm
Burma,2022.0,224.0,Gas,Bcm
Pakistan,2022.0,458.0,Gas,Bcm
Thailand,2022.0,97.0,Gas,Bcm
Viet Nam,2022.0,178.0,Gas,Bcm
Argentina,2022.0,437.0,Gas,Bcm
Bolivia,2022.0,175.0,Gas,Bcm
Brazil,2022.0,406.0,Gas,Bcm
Colombia,2022.0,80.0,Gas,Bcm
Ecuador,2022.0,9.0,Gas,Bcm
Peru,2022.0,237.0,Gas,Bcm
Trinidad and Tobago,2022.0,279.0,Gas,Bcm
Venezuela,2022.0,5511.0,Gas,Bcm
Iran,2022.0,33988.0,Gas,Bcm
Iraq,2022.0,3714.2378,Gas,Bcm
Kuwait,2022.0,1784.0,Gas,Bcm
Oman,2022.0,673.0,Gas,Bcm
Qatar,2022.0,23831.0,Gas,Bcm
Saudi Arabia,2022.0,9514.0,Gas,Bcm
United Arab Emirates,2022.0,8210.0,Gas,Bcm
Algeria,2022.0,4504.0,Gas,Bcm
Angola,2022.0,128.95,Gas,Bcm
Cameroon,2022.0,173.0,Gas,Bcm
Congo,2022.0,283.73100000000017,Gas,Bcm
Egypt,2022.0,2209.0,Gas,Bcm
Equatorial Guinea,2022.0,39.0002,Gas,Bcm
Gabon,2022.0,25.981099999999998,Gas,Bcm
Libya,2022.0,1504.8994619088076,Gas,Bcm
Mozambique,2022.0,2840.0000000000005,Gas,Bcm
Nigeria,2022.0,5913.40704,Gas,Bcm
Russian Federation & USSR,2022.0,44150.0,Gas,Bcm
Azerbaijan,2022.0,1917.0,Gas,Bcm
Kazakhstan,2022.0,1830.0,Gas,Bcm
Turkmenistan,2022.0,13950.0,Gas,Bcm
Ukraine,2022.0,248.0,Gas,Bcm
Uzbekistan,2022.0,867.0,Gas,Bcm
Bulgaria,2022.0,4.0,Gas,Bcm
Romania,2022.0,70.0,Gas,Bcm
Canada,2023.0,2802.1,Gas,Bcm
Chile,2023.0,10.0,Gas,Bcm
Mexico,2023.0,310.8218947666791,Gas,Bcm
United States of America,2023.0,17410.27,Gas,Bcm
Denmark,2023.0,71.47219413549038,Gas,Bcm
Germany,2023.0,25.2256,Gas,Bcm
Italy,2023.0,34.58066808813077,Gas,Bcm
Netherlands,2023.0,56.05871559633027,Gas,Bcm
Norway,2023.0,1979.0504,Gas,Bcm
Poland,2023.0,89.0,Gas,Bcm
United Kingdom,2023.0,171.528,Gas,Bcm
Australia,2023.0,2844.0,Gas,Bcm
Japan,2023.0,23.0,Gas,Bcm
New Zealand,2023.0,39.4156,Gas,Bcm
China,2023.0,2985.3757280529394,Gas,Bcm
India,2023.0,944.8391888267696,Gas,Bcm
Bangladesh,2023.0,225.392,Gas,Bcm
Brunei Darussalam,2023.0,222.0,Gas,Bcm
Indonesia,2023.0,787.5703988467083,Gas,Bcm
Malaysia,2023.0,2056.0,Gas,Bcm
Burma,2023.0,224.0,Gas,Bcm
Pakistan,2023.0,430.4444216676062,Gas,Bcm
Thailand,2023.0,97.0281649245064,Gas,Bcm
Viet Nam,2023.0,178.0,Gas,Bcm
Argentina,2023.0,470.1712,Gas,Bcm
Bolivia,2023.0,175.0,Gas,Bcm
Brazil,2023.0,433.7468,Gas,Bcm
Colombia,2023.0,71.30214917825538,Gas,Bcm
Ecuador,2023.0,9.0,Gas,Bcm
Peru,2023.0,207.93396226415095,Gas,Bcm
Trinidad and Tobago,2023.0,279.0,Gas,Bcm
Venezuela,2023.0,5476.0,Gas,Bcm
Iran,2023.0,33988.0,Gas,Bcm
Iraq,2023.0,3714.2378,Gas,Bcm
Kuwait,2023.0,1784.0,Gas,Bcm
Oman,2023.0,660.788,Gas,Bcm
Qatar,2023.0,23831.0,Gas,Bcm
Saudi Arabia,2023.0,9651.0,Gas,Bcm
United Arab Emirates,2023.0,8210.0,Gas,Bcm
Algeria,2023.0,4504.0,Gas,Bcm
Angola,2023.0,55.2677516462841,Gas,Bcm
Cameroon,2023.0,173.0,Gas,Bcm
Congo,2023.0,283.73100000000017,Gas,Bcm
Egypt,2023.0,2209.0,Gas,Bcm
Equatorial Guinea,2023.0,39.0002,Gas,Bcm
Gabon,2023.0,25.981099999999998,Gas,Bcm
Libya,2023.0,1505.0130619088075,Gas,Bcm
Mozambique,2023.0,2840.0000000000005,Gas,Bcm
Nigeria,2023.0,5943.0,Gas,Bcm
Russian Federation & USSR,2023.0,44150.0,Gas,Bcm
Azerbaijan,2023.0,1917.0,Gas,Bcm
Kazakhstan,2023.0,1830.0,Gas,Bcm
Turkmenistan,2023.0,13950.0,Gas,Bcm
Ukraine,2023.0,248.0,Gas,Bcm
Uzbekistan,2023.0,867.0,Gas,Bcm
