"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.38-7-FLK-MK.A","        Falkland Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-FRO-MK.A","        Faroe Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003","0.0003","0.0003",""
"INTL.38-7-FJI-MK.A","        Fiji","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0235","0.0235","0.0235","0.0235","0.0233","0.0233","0.0326","0.0326","0.0416","0.0416","0.0416","0.0416","0.0416","0.0416","0.0416","0.0416","0.0416","0.0536","0.0536","0.0536","0.0536","0.0613","0.0613",""
"INTL.38-7-FIN-MK.A","        Finland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.54","1.651","1.65","1.763","1.776","1.805","1.806","1.85","1.852","1.749","1.768","1.88","1.868","1.952","1.977","1.987","2.009","2.23","2.23","2.227","2.706","2.711","2.719",""
"INTL.38-7-CSK-MK.A","        Former Czechoslovakia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-7-SCG-MK.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-7-SUN-MK.A","        Former U.S.S.R.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-7-YUG-MK.A","        Former Yugoslavia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-7-FRA-MK.A","        France","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.432","0.459","0.5285","0.5515","0.6055","0.633","0.6675","0.724","0.7875","0.8175","0.9275","1.182","1.2828","1.4092","1.4648","1.5344","1.6598","1.7116","1.937","2.0111","1.9308","2.044","2.051",""
"INTL.38-7-GUF-MK.A","        French Guiana","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0.002","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.38-7-PYF-MK.A","        French Polynesia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-GAB-MK.A","        Gabon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0012","0.0012","0.0012","0.0012","0.0012","0.0012","0.0012","0.0012",""
"INTL.38-7-GMB-MK.A","        Gambia, The","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-GEO-MK.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-DEU-MK.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.7665","1.0475","1.1635","1.889","2.1655","2.961","3.6525","4.001","4.367","5.5895","6.222","7.162","7.4705","7.964","8.202","8.429","8.6595","8.982","9.6615","9.994","10.32","9.8245","9.8795",""
"INTL.38-7-DDR-MK.A","        Germany, East","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-7-DEUW-MK.A","        Germany, West","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-7-GHA-MK.A","        Ghana","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0058","0.0058","0.0058","0.0058","0.0058","0.0058","0.0041","0.0041","0.0068","0.0068","0.0068","0.0068","0.0068","0.0068","0.0083","0.0083","0.0083","0.0083","0.0083","0.0083","0.0083","0.0083","0.0083",""
"INTL.38-7-GIB-MK.A","        Gibraltar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-GRC-MK.A","        Greece","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.001","0.022","0.022","0.022","0.024","0.024","0.024","0.039","0.04","0.04","0.041","0.045","0.045","0.046","0.047","0.051","0.058","0.0641","0.082","0.0879","0.0974","0.1085","0.1085",""
"INTL.38-7-GRL-MK.A","        Greenland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-GRD-MK.A","        Grenada","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-GLP-MK.A","        Guadeloupe","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.0306","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.38-7-GUM-MK.A","        Guam","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0.183","0.183","0.183","0.238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.38-7-GTM-MK.A","        Guatemala","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.1637","0.2","0.1827","0.1827","0.1827","0.2382","0.3065","0.3065","0.3508","0.373","0.3715","0.3835","0.473","0.5981","0.7145","0.8729","1.0564","1.0908","1.1033","1.0357","1.0357","1.0357","1.0357",""
"INTL.38-7-GIN-MK.A","        Guinea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-GNB-MK.A","        Guinea-Bissau","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-GUY-MK.A","        Guyana","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0213","0.0213","0.0213","0.0213","0.0213","0.0213","0.0213","0.0213","0.0213","0.0513","0.0513","0.0513","0.0513","0.0513","0.0513","0.0513","0.0418","0.0418","0.0424","0.0424","0.0424","0.0424","0.0424",""
"INTL.38-7-HTI-MK.A","        Haiti","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-HITZ-MK.A","        Hawaiian Trade Zone","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",""
"INTL.38-7-HND-MK.A","        Honduras","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0015","0.0015","0.008","0.016","0.0318","0.0576","0.0598","0.0678","0.0818","0.0915","0.0915","0.1375","0.1055","0.1243","0.1243","0.1609","0.2097","0.2097","0.2097","0.2214","0.2214","0.2214","0.2214",""
"INTL.38-7-HKG-MK.A","        Hong Kong","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0.038","0.038","0.038","0.038","0.038","0.038","0.038","0.0446","0.0446","0.0523","0.0523","0.0523","0.0523",""
"INTL.38-7-HUN-MK.A","        Hungary","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.018","0.018","0.0585","0.0565","0.2055","0.355","0.3505","0.346","0.396","0.509","0.514","0.5","0.331","0.328","0.549","0.5185","0.427","0.491","0.5125","0.5035","0.509","0.5505","0.5505",""
"INTL.38-7-ISL-MK.A","        Iceland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0.001","0.001","0.0015","0.0015","0.0015","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-IND-MK.A","        India","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.3469","0.4154","0.4839","0.6134","0.7495","0.9604","1.2481","1.5468","2.2128","2.5114","3.1445","3.6772","3.9289","4.1803","5.0301","5.4782","8.8952","9.4172","10.1374","10.2256","10.5325","10.5915","10.6699",""
"INTL.38-7-IDN-MK.A","        Indonesia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.748","0.753","0.753","0.753","0.753","1.076","1.106","1.1071","1.1071","1.7901","1.9111","1.9501","1.9701","1.7011","1.7287","1.7338","1.7753","1.849","1.875","1.8838","1.8957","2.2702","3.0049",""
"INTL.38-7-IRN-MK.A","        Iran","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0.0019","0.0067","0.0067","0.0067","0.0067","0.0106","0.0106","0.0106","0.0106","0.0106","0.0106","0.0106","0.0106","0.0106",""
"INTL.38-7-IRQ-MK.A","        Iraq","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-IRL-MK.A","        Ireland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.015","0.015","0.015","0.015","0.017","0.02","0.027","0.0287","0.0341","0.035","0.0361","0.0448","0.0568","0.0659","0.0697","0.0697","0.0722","0.1028","0.1033","0.1073","0.1073","0.1076","0.1076",""
"INTL.38-7-ISR-MK.A","        Israel","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0.0021","0.0021","0.007","0.0102","0.0102","0.0102","0.0142","0.017","0.0283","0.0283","0.0283","0.0283","0.0283","0.026","0.026","0.026",""
"INTL.38-7-ITA-MK.A","        Italy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.5415","0.579","0.703","0.862","0.8775","0.8745","0.9005","0.9565","1.1565","1.5202","1.8257","2.262","3.178","3.344","3.359","3.367","3.439","3.4505","3.4911","3.4541","3.4392","3.4204","3.4164",""
"INTL.38-7-JAM-MK.A","        Jamaica","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321","0.0321",""
"INTL.38-7-JPN-MK.A","        Japan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.964","0.991","1.0505","0.759","0.8955","1.021","1.2675","1.404","1.4345","1.493","1.611","1.7795","1.475","1.5135","1.63","1.9005","2.213","2.6075","3.0325","3.5055","4.099","4.5915","5.476",""
"INTL.38-7-JOR-MK.A","        Jordan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.001","0.001","0.001","0.001","0.001","0.001","0.0035","0.0035","0.0035","0.0035","0.0035","0.0035","0.0035","0.0035","0.0035","0.013","0.013","0.013","0.013","0.013","0.013","0.013","0.013",""
"INTL.38-7-KAZ-MK.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003","0.0004","0.0004","0.0004","0.0008","0.0013","0.0024","0.0078","0.0078","0.0078",""
"INTL.38-7-KEN-MK.A","        Kenya","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0335","0.0335","0.0365","0.0365","0.0365","0.0365","0.0365","0.0365","0.0365","0.0555","0.0555","0.0555","0.0555","0.0555","0.0555","0.0583","0.0843","0.0852","0.0877","0.0877","0.0987","0.0987","0.0987",""
"INTL.38-7-KIR-MK.A","        Kiribati","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-XKS-MK.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-KWT-MK.A","        Kuwait","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-KGZ-MK.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-LAO-MK.A","        Laos","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0397","0.0397","0.0397","0.0397","0.0397","0.1053","0.1053","0.1053","0.1053","0.1053",""
"INTL.38-7-LVA-MK.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0.001","0.006","0.007","0.009","0.01","0.01","0.01","0.01","0.01","0.016","0.03","0.066","0.108","0.121","0.126","0.143","0.154","0.1341","0.1576","0.1563","0.1518","0.1648",""
"INTL.38-7-LBN-MK.A","        Lebanon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.002","0.002","0.002","0.009","0.009","0.007","0.007","0.007","0.007","0.007",""
"INTL.38-7-LSO-MK.A","        Lesotho","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-LBR-MK.A","        Liberia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002",""
"INTL.38-7-LBY-MK.A","        Libya","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-LTU-MK.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0.002","0.004","0.004","0.005","0.005","0.015","0.022","0.024","0.024","0.029","0.033","0.053","0.064","0.071","0.071","0.0715","0.0785","0.104","0.105","0.116","0.1155","0.118",""
"INTL.38-7-LUX-MK.A","        Luxembourg","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0057","0.0059","0.0068","0.0077","0.0084","0.0084","0.0097","0.0097","0.0116","0.0129","0.0189","0.0195","0.0197","0.0233","0.0228","0.0244","0.0248","0.0357","0.036","0.056","0.0561","0.0562","0.0562",""
"INTL.38-7-MAC-MK.A","        Macau","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0",""
"INTL.38-7-MDG-MK.A","        Madagascar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002",""
"INTL.38-7-MWI-MK.A","        Malawi","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012","0.012",""
"INTL.38-7-MYS-MK.A","        Malaysia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.6759","0.6779","0.6779","0.6919","0.6919","0.6919","0.6919","0.7169","0.7169","0.7174","0.6616","0.774","0.7675","1.0447","1.4308","1.555","1.5258","0.8","0.81","0.8828","0.8906","0.9","0.9",""
"INTL.38-7-MDV-MK.A","        Maldives","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-MLI-MK.A","        Mali","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04",""
"INTL.38-7-MLT-MK.A","        Malta","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0.003","0.003","0.003","0.003","0.003","0.0046","0.0046","0.0046","0.0046","0.0046","0.0046","0.0046",""
"INTL.38-7-MTQ-MK.A","        Martinique","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0.0023","0.0023","0.0023","0.0023","0.0023","0.0023","0.0023","0.0023","0.0023","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.38-7-MRT-MK.A","        Mauritania","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-MUS-MK.A","        Mauritius","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0517","0.0616","0.0606","0.0591","0.0591","0.1429","0.0671","0.0778","0.0708","0.1036","0.103","0.093","0.0792","0.0803","0.0803","0.0907","0.0907","0.0907","0.0907","0.0907","0.0907","0.0907","0.0907",""
"INTL.38-7-MEX-MK.A","        Mexico","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.329","0.47","0.47","0.476","0.482","0.483","0.483","0.484","0.404","0.325","0.413","0.3985","0.4851","0.5417","0.6268","0.7363","0.9249","0.9733","0.9713","0.9713","0.9739","0.9817","0.9822",""
"INTL.38-7-FSM-MK.A","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA"
"INTL.38-7-MDA-MK.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0.0004","0.002","0.003","0.003","0.003","0.006","0.0055","0.0055","0.0066","0.0063","0.0124",""
"INTL.38-7-MNG-MK.A","        Mongolia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-MNE-MK.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-MSR-MK.A","        Montserrat","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-MAR-MK.A","        Morocco","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.001","0.0047","0.0074","0.0074","0.0074","0.0074","0.0074","0.0074","0.0074",""
"INTL.38-7-MOZ-MK.A","        Mozambique","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014","0.014",""
"INTL.38-7-NAM-MK.A","        Namibia","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003",""
"INTL.38-7-NRU-MK.A","        Nauru","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-NPL-MK.A","        Nepal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-NLD-MK.A","        Netherlands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.2905","0.294","0.2991","0.3009","0.2959","0.3222","0.3435","0.482","0.5916","0.6318","0.6676","0.6907","0.7157","0.7692","0.7517","0.7921","0.7721","0.7846","0.8269","0.8183","0.8656","0.8792","0.9022",""
"INTL.38-7-NLDA-MK.A","        Netherlands Antilles","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-NCL-MK.A","        New Caledonia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0.0003","0.0003","0.0003","0.0003","0.0003","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004",""
"INTL.38-7-NZL-MK.A","        New Zealand","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.085","0.085","0.118","0.126","0.126","0.139","0.141","0.143","0.145","0.142","0.142","0.144","0.144","0.144","0.148","0.149","0.146","0.15","0.15","0.15","0.144","0.144","0.144",""
"INTL.38-7-NIC-MK.A","        Nicaragua","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0242","0.014","0.0408","0.0653","0.1218","0.1218","0.1218","0.1218","0.1218","0.1218","0.1218","0.1218","0.1337","0.1337","0.1337","0.1337","0.1766","0.1766","0.1785","0.2201","0.2201","0.2201","0.2201",""
"INTL.38-7-NER-MK.A","        Niger","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-NGA-MK.A","        Nigeria","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0048","0.0048","0.0048","0.0048","0.0048","0.0048","0.0048","0.0048","0.0048","0.0048","0.006","0.006","0.006","0.0075","0.009","0.009","0.0102","0.0102","0.0102","0.0103","0.0103","0.0103","0.0103",""
"INTL.38-7-NIU-MK.A","        Niue","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
