Report generated on: 02-06-2025 11:55:26
"API","","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.37-12-TKM-MTOE.A","        Turkmenistan","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-TCA-MTOE.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-TUV-MTOE.A","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA"
"INTL.37-12-USIQ-MTOE.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.37-12-VIR-MTOE.A","        U.S. Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-UGA-MTOE.A","        Uganda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-UKR-MTOE.A","        Ukraine","--","--","--","--","--","--","0","0","0","0","0","0","0.0002579535682439574","0.0002579535682439574","0.0005159071364879148","0.0013757523639677729","0.0018916595004556877","0.00266552020518756","0.0028374892506835316","0.0032674118644234608","0.0030094582961795032","0.0038693035236593613","0.0038693035236593613","0.0036973344781633896","0.004385210660147276","0.0077386070473187225","0.024763542551419913","0.05494411003596293","0.09716251070522396","0.09320722265881662","0.08202923470157845","0.08452278586127004","0.12029234732443214","0.17368873595093132","0.28125537390866157","0.24359415294504377","0.15588993974209828","0.08882201199866933"
"INTL.37-12-ARE-MTOE.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0","0","0","0","0","0","0","0"
"INTL.37-12-GBR-MTOE.A","        United Kingdom","0","0","0.0000859845227479858","0.0007738607047318723","0.0007738607047318723","0.0009458297502278439","0.003439380909919432","0.018744625959060904","0.029406706779811144","0.03361994839446245","0.041960447101017075","0.05735167667290653","0.07540842644998355","0.07308684433578794","0.08142734304234256","0.0829750644518063","0.10799656057147017","0.11049011173116176","0.16638005151735252","0.24969905406015078","0.36328460861024003","0.45348237297287713","0.6123817710111549","0.7980223556240562","0.884436800985782","1.3725709366260974","1.7065348229792743","2.441702492474553","2.7479793625028783","3.463000858318304","3.1951332746015035","4.268366292185038","4.893061046853704","5.485399825612304","6.480576093445217","5.559939808382533","6.94180303219284","7.049896944440965"
"INTL.37-12-USA-MTOE.A","        United States","0.0003601271420451","0.0003044864780163","0.0000748679405931","0.181595453253669","0.2397664823173983","0.2537255607018084","0.2482719692405508","0.2584438537320441","0.2963856962853135","0.2720654845928991","0.2780683260148323","0.2827083743612775","0.2601522085945914","0.3858823435985289","0.4809139014050766","0.5792821350830253","0.8902708597204083","0.9619089706447713","1.2160923068460123","1.5313679833695273","2.2861593448869737","2.9620376038578673","4.760172130157562","6.352800056230004","8.138290367627034","10.33289854376136","12.107985310963809","14.431021362721458","15.618894352664679","16.39816261683873","19.517036964434133","21.865188249310577","23.444207698700886","25.44025808291711","29.05623572398431","32.517719350305256","37.3413010226058","36.21013360557778"
"INTL.37-12-URY-MTOE.A","        Uruguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002579535682439574","0.0036113499554154037","0.0060189165923590065","0.009544282025026425","0.00963026654777441","0.012381771275709956","0.0630266551742736","0.1775580394745907","0.2574376611074695","0.3245055888508984","0.4068787616434688","0.40859845209842854","0.4708512465679703","0.4291487530351972","0.4112639723036161","0.40971625089415237"
"INTL.37-12-UZB-MTOE.A","        Uzbekistan","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00013757523639677729","0.00013757523639677729","0.00013757523639677729","0.00013757523639677729","0.00013757523639677729"
"INTL.37-12-VUT-MTOE.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000429922613739929","0.0003439380909919432","0.000429922613739929","0.0005159071364879148","0.0006018916592359006","0.0006878761819838864","0.00046431642283912335","0.00041272570919033186","0.00041272570919033186","0.0005159071364879148","0.0005159071364879148","0.0003439380909919432","0.0002579535682439574","0.0003439380909919432"
"INTL.37-12-VEN-MTOE.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004557179705643248","0.007566638001822751","0.007566638001822751","0.007566638001822751","0.007566638001822751","0.008168529661058651","0.0036973344781633896","0.005159071364879148","0.001719690454959716","0.0016337059322117304","0.0013757523639677729","0.001719690454959716"
"INTL.37-12-VNM-MTOE.A","        Vietnam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.000859845227479858","0.0042992261373992905","0.007480653479074765","0.007480653479074765","0.007480653479074765","0.007480653479074765","0.01066208082075024","0.017282889072345146","0.03009458296179503","0.04187446257826909","0.062252794469541725","0.08443680133852206","0.28753224406926453","0.781599311779191","1.071498996690059959435658484042858"
"INTL.37-12-WAK-MTOE.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-ESH-MTOE.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-YEM-MTOE.A","        Yemen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-ZMB-MTOE.A","        Zambia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-ZWE-MTOE.A","        Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
